series,n,m,trial,ms,theo_x,normalized_theory_ms
dens_x0.5,281000,589828,2,2540.880,10925503.834,6942.796
dens_x0.5,281000,589828,3,2590.190,10925503.834,6942.796
dens_x0.5,329000,811844,1,3473.126,14493068.872,9209.866
dens_x0.5,329000,811844,2,3470.392,14493068.872,9209.866
dens_x0.5,329000,811844,3,3314.117,14493068.872,9209.866
dens_x0.5,386000,1115568,1,5107.043,19315559.086,12274.399
dens_x0.5,386000,1115568,2,4930.561,19315559.086,12274.399
dens_x0.5,386000,1115568,3,6380.473,19315559.086,12274.399
dens_x0.5,452000,1531464,1,10735.902,25827552.428,16412.555
dens_x0.5,452000,1531464,2,6940.655,25827552.428,16412.555
dens_x0.5,452000,1531464,3,11508.761,25827552.428,16412.555
dens_x0.5,530000,2103874,1,11136.995,34716124.680,22060.949
dens_x0.5,530000,2103874,2,9777.029,34716124.680,22060.949
dens_x0.5,530000,2103874,3,9783.617,34716124.680,22060.949
dens_x0.5,621000,2887681,1,14149.726,46802598.872,29741.503
dens_x0.5,621000,2887681,2,14757.810,46802598.872,29741.503
dens_x0.5,621000,2887681,3,14496.587,46802598.872,29741.503
dens_x0.5,728000,3971764,1,19466.477,63437679.196,40312.547
dens_x0.5,728000,3971764,2,20275.542,63437679.196,40312.547
dens_x0.5,728000,3971764,3,21114.354,63437679.196,40312.547
dens_x0.5,853000,5448500,1,30840.224,86056528.179,54686.077
dens_x0.5,853000,5448500,2,30346.139,86056528.179,54686.077
dens_x0.5,853000,5448500,3,31170.105,86056528.179,54686.077
dens_x0.5,1000000,7489974,1,47582.788,117293325.434,74536.028
dens_x0.5,1000000,7489974,2,46482.519,117293325.434,74536.028
dens_x0.5,1000000,7489974,3,44026.110,117293325.434,74536.028
dens_x1.0,10000,1550,1,44.766,106379.431,67.601
dens_x1.0,10000,1550,2,80.772,106379.431,67.601
dens_x1.0,10000,1550,3,64.825,106379.431,67.601
dens_x1.0,12000,2135,1,117.380,132765.276,84.368
dens_x1.0,12000,2135,2,83.140,132765.276,84.368
dens_x1.0,12000,2135,3,124.942,132765.276,84.368
dens_x1.0,14000,2963,1,153.056,161942.582,102.909
dens_x1.0,14000,2963,2,107.005,161942.582,102.909
dens_x1.0,14000,2963,3,176.352,161942.582,102.909
dens_x1.0,16000,3912,1,125.583,192755.010,122.489
dens_x1.0,16000,3912,2,134.302,192755.010,122.489
dens_x1.0,16000,3912,3,185.688,192755.010,122.489
dens_x1.0,19000,5413,1,123.266,240521.618,152.844
dens_x1.0,19000,5413,2,203.327,240521.618,152.844
dens_x1.0,19000,5413,3,122.239,240521.618,152.844
dens_x1.0,22000,7290,1,181.987,292864.786,186.106
dens_x1.0,22000,7290,2,164.418,292864.786,186.106
dens_x1.0,22000,7290,3,156.525,292864.786,186.106
dens_x1.0,26000,10078,1,259.958,366763.602,233.066
dens_x1.0,26000,10078,2,206.015,366763.602,233.066
dens_x1.0,26000,10078,3,197.615,366763.602,233.066
dens_x1.0,30000,13336,1,247.134,446748.773,283.894
dens_x1.0,30000,13336,2,249.997,446748.773,283.894
dens_x1.0,30000,13336,3,248.417,446748.773,283.894
dens_x1.0,36000,19373,1,342.043,580933.327,369.164
dens_x1.0,36000,19373,2,286.624,580933.327,369.164
dens_x1.0,36000,19373,3,352.649,580933.327,369.164
dens_x1.0,42000,26057,1,351.357,724495.682,460.393
dens_x1.0,42000,26057,2,353.756,724495.682,460.393
dens_x1.0,42000,26057,3,405.657,724495.682,460.393
dens_x1.0,49000,35903,1,419.918,916916.365,582.670
dens_x1.0,49000,35903,2,482.741,916916.365,582.670
dens_x1.0,49000,35903,3,429.988,916916.365,582.670
dens_x1.0,57000,48648,1,520.940,1156930.810,735.191
dens_x1.0,57000,48648,2,440.392,1156930.810,735.191
dens_x1.0,57000,48648,3,427.737,1156930.810,735.191
dens_x1.0,67000,67188,1,570.235,1491157.159,947.581
dens_x1.0,67000,67188,2,553.552,1491157.159,947.581
dens_x1.0,67000,67188,3,583.040,1491157.159,947.581
dens_x1.0,79000,93552,1,683.788,1945903.955,1236.558
dens_x1.0,79000,93552,2,669.714,1945903.955,1236.558
dens_x1.0,79000,93552,3,732.646,1945903.955,1236.558
dens_x1.0,92000,126776,1,769.173,2500509.887,1588.991
dens_x1.0,92000,126776,2,765.284,2500509.887,1588.991
dens_x1.0,92000,126776,3,765.463,2500509.887,1588.991
dens_x1.0,108000,175020,1,929.263,3280169.679,2084.439
dens_x1.0,108000,175020,2,956.523,3280169.679,2084.439
dens_x1.0,108000,175020,3,950.606,3280169.679,2084.439
dens_x1.0,127000,241838,1,1181.597,4334562.918,2754.471
dens_x1.0,127000,241838,2,1092.162,4334562.918,2754.471
dens_x1.0,127000,241838,3,1079.477,4334562.918,2754.471
dens_x1.0,149000,333094,1,1442.657,5742559.864,3649.207
dens_x1.0,149000,333094,2,1365.485,5742559.864,3649.207
dens_x1.0,149000,333094,3,1393.380,5742559.864,3649.207
dens_x1.0,174000,454003,1,1856.201,7577993.244,4815.564
dens_x1.0,174000,454003,2,1991.080,7577993.244,4815.564
dens_x1.0,174000,454003,3,1853.065,7577993.244,4815.564
dens_x1.0,204000,623499,1,2612.491,10116899.562,6428.955
dens_x1.0,204000,623499,2,2464.648,10116899.562,6428.955
dens_x1.0,204000,623499,3,2486.181,10116899.562,6428.955
dens_x1.0,240000,862431,1,3883.620,13657349.809,8678.794
dens_x1.0,240000,862431,2,3654.052,13657349.809,8678.794
dens_x1.0,240000,862431,3,3628.481,13657349.809,8678.794
dens_x1.0,281000,1182168,1,4952.134,18357066.601,11665.309
dens_x1.0,281000,1182168,2,5243.182,18357066.601,11665.309
dens_x1.0,281000,1182168,3,5014.568,18357066.601,11665.309
dens_x1.0,329000,1623777,1,6905.065,24807713.897,15764.482
dens_x1.0,329000,1623777,2,7251.999,24807713.897,15764.482
dens_x1.0,329000,1623777,3,6730.380,24807713.897,15764.482
dens_x1.0,386000,2232671,1,10210.314,33685517.024,21406.032
dens_x1.0,386000,2232671,2,10712.272,33685517.024,21406.032
dens_x1.0,386000,2232671,3,10134.142,33685517.024,21406.032
dens_x1.0,452000,3055874,1,15197.842,45677561.904,29026.580
dens_x1.0,452000,3055874,2,14589.433,45677561.904,29026.580
dens_x1.0,452000,3055874,3,13996.179,45677561.904,29026.580
dens_x1.0,530000,4208065,1,21873.394,62450692.510,39685.349
dens_x1.0,530000,4208065,2,20504.892,62450692.510,39685.349
dens_x1.0,530000,4208065,3,22332.396,62450692.510,39685.349
dens_x1.0,621000,5774507,1,33111.195,85310220.195,54211.823
dens_x1.0,621000,5774507,2,33271.836,85310220.195,54211.823
dens_x1.0,621000,5774507,3,33340.294,85310220.195,54211.823
dens_x1.0,728000,7935888,1,47822.973,116945648.236,74315.091
dens_x1.0,728000,7935888,2,48739.415,116945648.236,74315.091
dens_x1.0,728000,7935888,3,48949.025,116945648.236,74315.091
dens_x1.0,853000,10900416,1,84950.950,160510699.866,101999.240
dens_x1.0,853000,10900416,2,79421.655,160510699.866,101999.240
dens_x1.0,853000,10900416,3,87799.883,160510699.866,101999.240
dens_x1.0,1000000,14986435,1,113252.341,220860761.527,140349.708
dens_x1.0,1000000,14986435,2,123807.781,220860761.527,140349.708
dens_x1.0,1000000,14986435,3,127188.415,220860761.527,140349.708
dens_x2.0,10000,3007,1,123.275,119798.897,76.128
dens_x2.0,10000,3007,2,79.558,119798.897,76.128
dens_x2.0,10000,3007,3,128.487,119798.897,76.128
dens_x2.0,12000,4365,1,82.814,153710.912,97.678
dens_x2.0,12000,4365,2,120.726,153710.912,97.678
dens_x2.0,12000,4365,3,73.037,153710.912,97.678
dens_x2.0,14000,5830,1,156.142,189313.294,120.302
dens_x2.0,14000,5830,2,98.668,189313.294,120.302
dens_x2.0,14000,5830,3,111.172,189313.294,120.302
dens_x2.0,16000,7624,1,114.385,228688.447,145.324
dens_x2.0,16000,7624,2,163.465,228688.447,145.324
dens_x2.0,16000,7624,3,180.540,228688.447,145.324
dens_x2.0,19000,10837,1,212.731,293959.920,186.802
dens_x2.0,19000,10837,2,311.261,293959.920,186.802
dens_x2.0,19000,10837,3,287.109,293959.920,186.802
dens_x2.0,22000,14556,1,240.075,365516.050,232.273
dens_x2.0,22000,14556,2,150.187,365516.050,232.273
dens_x2.0,22000,14556,3,295.141,365516.050,232.273
dens_x2.0,26000,20395,1,223.860,471644.695,299.715
dens_x2.0,26000,20395,2,237.952,471644.695,299.715
dens_x2.0,26000,20395,3,202.743,471644.695,299.715
dens_x2.0,30000,26790,1,393.274,585445.422,372.031
dens_x2.0,30000,26790,2,301.000,585445.422,372.031
dens_x2.0,30000,26790,3,349.833,585445.422,372.031
dens_x2.0,36000,38800,1,370.541,784747.311,498.681
dens_x2.0,36000,38800,2,364.912,784747.311,498.681
dens_x2.0,36000,38800,3,376.424,784747.311,498.681
dens_x2.0,42000,53391,1,448.852,1015477.726,645.303
dens_x2.0,42000,53391,2,441.742,1015477.726,645.303
dens_x2.0,42000,53391,3,451.396,1015477.726,645.303
dens_x2.0,49000,71945,1,442.243,1306154.668,830.018
dens_x2.0,49000,71945,2,472.422,1306154.668,830.018
dens_x2.0,49000,71945,3,523.281,1306154.668,830.018
dens_x2.0,57000,97182,1,578.557,1688417.255,1072.933
dens_x2.0,57000,97182,2,489.410,1688417.255,1072.933
dens_x2.0,57000,97182,3,518.427,1688417.255,1072.933
dens_x2.0,67000,134082,1,780.094,2234513.248,1419.959
dens_x2.0,67000,134082,2,755.497,2234513.248,1419.959
dens_x2.0,67000,134082,3,674.201,2234513.248,1419.959
dens_x2.0,79000,186876,1,833.358,2998337.660,1905.344
dens_x2.0,79000,186876,2,961.736,2998337.660,1905.344
dens_x2.0,79000,186876,3,816.439,2998337.660,1905.344
dens_x2.0,92000,253371,1,1203.082,3947432.991,2508.463
dens_x2.0,92000,253371,2,1186.119,3947432.991,2508.463
dens_x2.0,92000,253371,3,1192.455,3947432.991,2508.463
dens_x2.0,108000,349108,1,1618.963,5297829.841,3366.596
dens_x2.0,108000,349108,2,1345.165,5297829.841,3366.596
dens_x2.0,108000,349108,3,1338.014,5297829.841,3366.596
dens_x2.0,127000,484181,1,2170.970,7182563.887,4564.282
dens_x2.0,127000,484181,2,2114.696,7182563.887,4564.282
dens_x2.0,127000,484181,3,2058.957,7182563.887,4564.282
dens_x2.0,149000,666491,1,2903.698,9713885.437,6172.853
dens_x2.0,149000,666491,2,2768.252,9713885.437,6172.853
dens_x2.0,149000,666491,3,2683.809,9713885.437,6172.853
dens_x2.0,174000,907603,1,3750.869,13051498.522,8293.796
dens_x2.0,174000,907603,2,3788.667,13051498.522,8293.796
dens_x2.0,174000,907603,3,3595.097,13051498.522,8293.796
dens_x2.0,204000,1247723,1,5598.056,17748584.329,11278.638
dens_x2.0,204000,1247723,2,5033.484,17748584.329,11278.638
dens_x2.0,204000,1247723,3,5031.559,17748584.329,11278.638
dens_x2.0,240000,1725541,1,8026.526,24349896.729,15473.554
dens_x2.0,240000,1725541,2,7715.847,24349896.729,15473.554
dens_x2.0,240000,1725541,3,7493.727,24349896.729,15473.554
dens_x2.0,281000,2365586,1,12315.262,33204358.944,21100.272
dens_x2.0,281000,2365586,2,10750.730,33204358.944,21100.272
dens_x2.0,281000,2365586,3,10910.945,33204358.944,21100.272
dens_x2.0,329000,3242756,1,17218.988,45374920.412,28834.261
dens_x2.0,329000,3242756,2,15704.277,45374920.412,28834.261
dens_x2.0,329000,3242756,3,16909.888,45374920.412,28834.261
dens_x2.0,386000,4461354,1,22930.235,62354387.279,39624.150
dens_x2.0,386000,4461354,2,23229.405,62354387.279,39624.150
dens_x2.0,386000,4461354,3,23342.470,62354387.279,39624.150
dens_x2.0,452000,6119886,1,35110.122,85575402.535,54380.337
dens_x2.0,452000,6119886,2,35385.954,85575402.535,54380.337
dens_x2.0,452000,6119886,3,35167.751,85575402.535,54380.337
dens_x2.0,530000,8413791,1,55796.898,117884820.410,74911.904
dens_x2.0,530000,8413791,2,59173.450,117884820.410,74911.904
dens_x2.0,530000,8413791,3,56385.714,117884820.410,74911.904
dens_x2.0,621000,11552079,1,87065.836,162377752.059,103185.690
dens_x2.0,621000,11552079,2,88510.360,162377752.059,103185.690
dens_x2.0,621000,11552079,3,87154.836,162377752.059,103185.690
dens_x2.0,728000,15870417,1,131315.993,224046367.608,142374.055
dens_x2.0,728000,15870417,2,129778.579,224046367.608,142374.055
dens_x2.0,728000,15870417,3,129852.250,224046367.608,142374.055
dens_x2.0,853000,21800415,1,216168.770,309366697.818,196592.303
dens_x2.0,853000,21800415,2,208242.155,309366697.818,196592.303
dens_x2.0,853000,21800415,3,198993.350,309366697.818,196592.303
dens_x2.0,1000000,29958277,1,365605.129,427704402.750,271792.000
dens_x2.0,1000000,29958277,2,338676.140,427704402.750,271792.000
dens_x2.0,1000000,29958277,3,326162.678,427704402.750,271792.000
